date,price,lep,planned_total_gen,ruzgar,gunes,planned_gas_gen,price_independent_sales,gas_price,temperature,wind_speed,solar_radiation,precipitation,cloud_cover,sfk_price,pfk_price,hour,day_of_week,month,is_weekend,is_holiday,price_lag_24,price_lag_48,price_lag_168,smp_lag_24,sfk_lag_24,pfk_lag_24,gen_deviation_lag_24,price_volatility_24h,price_momentum_24h,price_rolling_24h_mean,price_rolling_168h_mean,demand_supply_ratio,pi_offer_ratio,gas_price_lag_24,elec_gas_ratio
2025-08-22 15:00:00+00:00,3400.0,49683,48336.42,3411.66,2005.73,14901.77,12035.0,14299.84,34.06666666666666,14.1,289.3333333333333,0.0,0.0,877.71,947.71,15,4,8,0,0,3400.0,3400.0,3248.07,3400.0,847.72,809.0,1526.8300000000017,297.8008734399247,0.0,3133.580416666666,3002.065,1.0278372325208918,0.2489789484006387,14361.59,0.23672610580682174
2025-08-22 16:00:00+00:00,3400.0,50374,47943.41,3311.91,175.42,14987.73,11057.6,14299.84,32.5,11.9,114.0,0.0,0.0,877.71,947.71,16,4,8,0,0,3400.0,3400.0,3379.99,3400.0,847.72,809.0,3615.2000000000044,297.8008734399247,0.0,3133.580416666666,3002.065,1.050675146487359,0.23063376940085403,14361.59,0.23672610580682174
2025-08-22 17:00:00+00:00,3400.0,51175,48478.51,3291.54,23.09,15154.54,11039.0,14299.84,30.2,8.0,10.666666666666666,0.0,0.0,877.71,947.71,17,4,8,0,0,3400.0,3400.0,3399.0,3400.0,847.72,809.0,3702.1399999999994,297.8008734399247,0.0,3133.580416666666,3002.065,1.0556006032239187,0.22770444668273254,14361.59,0.23672610580682174
2025-08-22 18:00:00+00:00,3400.0,50038,47577.65,3193.38,18.43,15152.39,10637.0,14299.84,28.96666666666667,5.2,0.0,0.0,0.0,827.72,947.71,18,4,8,0,0,3400.0,3400.0,3379.99,3400.0,895.1,809.01,3555.9000000000015,297.8008734399247,0.0,3133.580416666666,3002.065,1.0516902013823426,0.223566662778368,14361.59,0.23672610580682174
2025-08-22 19:00:00+00:00,3400.0,48526,46272.25,3162.55,15.9,15219.36,10329.3,14299.84,27.33333333333333,5.166666666666667,0.0,0.0,0.0,827.72,947.71,19,4,8,0,0,3400.0,3400.0,3128.01,3400.0,895.1,809.01,3122.449999999997,297.8008734399247,0.0,3133.580416666666,3002.070892857143,1.0486836347133603,0.22322400090765182,14361.59,0.23672610580682174
2025-08-22 20:00:00+00:00,3400.0,45439,45362.54,3029.77,15.97,15492.63,10651.0,14299.84,26.100000000000005,4.7,0.0,0.0,0.0,827.72,947.71,20,4,8,0,0,3400.0,3237.24,3198.0,3400.0,895.1,809.01,2280.8300000000017,302.0864824484934,162.76000000000022,3140.3620833333334,3002.3089880952384,1.0016634504273696,0.23479208192305978,14361.59,0.23672610580682174
2025-08-22 21:00:00+00:00,3400.0,44116,42427.12,2805.84,19.26,15548.39,10852.0,14323.9,25.166666666666668,2.866666666666667,0.0,0.0,0.0,827.71,997.72,21,4,8,0,0,3400.0,3330.69,3289.99,3400.0,717.71,733.0,2464.1199999999953,304.30823593996575,69.30999999999995,3143.25,3002.547142857143,1.0397821067725839,0.2557737651350095,14299.84,0.2377482721294693
2025-08-22 22:00:00+00:00,3400.0,42193,40581.53,2564.23,19.27,15593.13,9925.8,14323.9,24.166666666666668,3.2,0.0,0.0,0.0,827.71,997.72,22,4,8,0,0,3400.0,3260.0,3247.99,3400.0,717.71,733.0,2585.090000000004,307.96342879534694,140.0,3149.0833333333335,3003.2019642857144,1.0396838245422353,0.24458307552535535,14299.84,0.2377482721294693
2025-08-22 23:00:00+00:00,3400.0,40529,39087.4,2283.83,19.32,15570.52,9747.2,14323.9,23.266666666666666,3.1,0.0,0.0,0.0,827.71,997.72,23,4,8,0,0,3395.73,3230.0,3194.0,3400.0,717.71,733.0,2595.769999999997,311.69219253888684,165.73000000000002,3155.98875,3004.492142857143,1.0368549237113824,0.24936298236817062,14299.84,0.23744968827005966
2025-08-23 00:00:00+00:00,3400.0,39246,37719.43,2143.84,21.07,15541.3,9270.8,14323.9,22.73333333333333,2.566666666666667,0.0,0.0,0.6666666666666666,563.0,924.96,0,5,8,1,0,3399.0,3198.25,3100.01,3400.0,600.0,896.96,2622.8199999999997,315.54547599864776,200.75,3164.353333333333,3005.9742857142855,1.040444130674014,0.24577662555808613,14299.84,0.2376783461670783
2025-08-23 01:00:00+00:00,3348.99,38466,37371.75,2027.23,28.95,15615.67,9760.8,14323.9,22.4,2.6333333333333333,0.0,0.0,4.333333333333333,563.0,924.96,1,5,8,1,0,3399.0,3150.01,3199.99,3400.0,600.0,896.96,2374.600000000006,319.1262493935868,248.98999999999978,3174.7279166666667,3007.15875,1.0292525971463165,0.26117425129271993,14299.84,0.2376783461670783
2025-08-23 02:00:00+00:00,3315.24,37831,37007.54,2040.85,70.3,15526.54,9866.6,14323.9,22.23333333333333,2.9333333333333336,0.0,0.0,1.0,563.0,924.96,2,5,8,1,0,3399.0,3200.0,3085.0,3400.0,600.0,896.96,2394.8899999999994,322.3800887756166,199.0,3183.0195833333332,3008.343273809524,1.0222235192201583,0.2666033299341179,14299.84,0.2376783461670783
2025-08-23 03:00:00+00:00,3170.01,36661,35866.96,2112.78,804.67,14723.07,9973.7,14323.9,21.96666666666667,4.566666666666666,0.0,0.0,0.6666666666666666,563.0,924.96,3,5,8,1,0,3399.99,3200.0,3100.01,3400.0,600.0,896.96,2073.029999999999,325.4085408709558,199.98999999999978,3191.3525000000004,3009.533630952381,1.0221099833946508,0.27806711059117944,14299.84,0.23774757286984538
2025-08-23 04:00:00+00:00,3400.0,37372,36603.19,2257.16,4124.05,11892.32,10725.0,14323.9,22.1,4.933333333333334,8.0,0.0,0.0,600.0,773.96,4,5,8,1,0,3199.98,2895.01,2794.01,2287.0,699.0,828.96,-1311.3800000000047,319.2291532192226,304.9699999999998,3204.059583333333,3011.347619047619,1.0209760139481299,0.2929992440756099,14299.84,0.22376168113201741
2025-08-23 05:00:00+00:00,3289.99,41342,41041.42,2447.16,8773.1,10850.21,12848.3,14323.9,24.133333333333336,5.6000000000000005,102.33333333333331,0.0,0.0,600.0,773.96,5,5,8,1,0,3400.0,3301.0,2995.01,2287.0,699.0,828.96,-5368.690000000002,321.16998273272714,99.0,3208.184583333333,3012.504761904762,1.0072992771868716,0.3130492792578995,14299.84,0.2377482721294693
2025-08-23 06:00:00+00:00,2789.01,43765,43792.08,2647.29,12584.96,9820.73,15774.6,14323.9,26.03333333333333,5.866666666666666,271.3333333333333,0.0,0.6666666666666666,600.0,773.96,6,5,8,1,0,3349.98,3201.01,2180.38,2101.0,699.0,828.96,-8973.520000000004,322.46222737567865,148.9699999999998,3214.3916666666664,3015.497142857143,0.9993588028062881,0.36020759444186157,14299.84,0.23425057549067047
2025-08-23 07:00:00+00:00,2820.0,45377,45659.93,2808.28,15292.26,8758.43,18042.5,14323.9,28.266666666666666,7.566666666666666,446.6666666666667,0.0,1.0,600.0,773.96,7,5,8,1,0,2969.99,2704.77,1500.01,1977.0,699.0,828.96,-11424.530000000006,308.4794726065113,265.2199999999998,3225.4424999999997,3014.247023809524,0.9937817736082029,0.39514087864614234,14299.84,0.20767940904170662
2025-08-23 08:00:00+00:00,2820.0,46305,46715.68,2948.7,16705.28,8145.18,19498.6,14323.9,30.03333333333333,9.6,597.0,0.0,1.0,480.0,509.67,8,5,8,1,0,2970.0,2615.99,1463.19,1977.0,300.01,697.0,-12144.579999999994,285.6926884590779,354.0100000000002,3240.192916666667,3013.2946428571427,0.9911877299499878,0.4173798309297664,14299.84,0.20768010830133055
2025-08-23 09:00:00+00:00,2550.01,46029,46228.1,3236.24,17255.49,7121.57,19955.2,14323.9,31.23333333333333,11.6,708.3333333333334,0.0,0.3333333333333333,480.0,509.67,9,5,8,1,0,2600.91,2448.0,1384.9,1240.0,300.01,697.0,-12670.910000000003,268.4420416746088,152.90999999999985,3246.564166666667,3016.8715476190473,0.9956715575254548,0.4316588469167689,14299.84,0.1818711348424288
2025-08-23 10:00:00+00:00,2777.24,46934,47014.88,3560.98,17019.99,7700.54,19716.8,14323.9,32.06666666666666,11.3,762.6666666666666,0.0,10.666666666666666,480.0,509.67,10,5,8,1,0,2010.01,2779.98,1849.99,2010.01,300.01,697.0,-11924.600000000006,357.7750790162196,-769.97,3214.482083333333,3014.0680952380953,0.9982584607583651,0.4193646912489993,14299.84,0.1405518836655749
2025-08-23 11:00:00+00:00,1900.0,47561,47964.91,4002.45,15951.35,7541.27,19161.6,14323.9,32.9,11.966666666666669,735.6666666666666,0.0,7.333333333333333,480.0,509.67,11,5,8,1,0,2920.0,2550.0,1000.0,2287.0,300.01,697.0,-11456.870000000003,335.1539721734075,370.0,3229.89875,3015.675119047619,0.9915583796909095,0.39948371666460614,14299.84,0.20418381018177953
2025-08-23 12:00:00+00:00,2500.01,47657,47586.45,4289.51,13924.86,8305.9,17699.7,14323.9,33.46666666666667,14.199999999999998,680.3333333333334,0.0,8.666666666666666,1087.17,778.96,12,5,8,1,0,3144.45,3150.0,1000.01,3200.0,817.19,892.96,-9256.619999999995,335.2134071492889,-5.550000000000182,3229.6674999999996,3017.0111904761907,1.0014615197914576,0.3719405011195179,14299.84,0.21987869244044403
2025-08-23 13:00:00+00:00,3096.0,47564,47481.98,4542.68,10719.81,10410.97,15285.2,14323.9,33.23333333333333,15.566666666666668,580.3333333333334,0.0,5.333333333333333,1087.17,778.96,13,5,8,1,0,3400.0,3353.98,1900.0,3400.0,817.19,892.96,-5280.449999999997,336.085908479197,46.01999999999998,3231.5849999999996,3019.7738095238096,1.0017062956031824,0.32190902929849813,14299.84,0.2377482721294693
2025-08-23 14:00:00+00:00,3170.0,47326,46510.88,4804.86,6349.09,12333.14,13395.0,14323.9,33.166666666666664,14.1,443.3333333333333,0.0,4.0,1087.17,778.96,14,5,8,1,0,3400.0,3400.0,3092.0,3400.0,817.19,892.96,-927.4300000000003,336.085908479197,0.0,3231.5849999999996,3021.2618452380952,1.0175034851311107,0.28799093908911017,14299.84,0.2377482721294693
2025-08-23 15:00:00+00:00,3315.24,46830,46561.13,4664.71,1970.94,14746.52,12191.1,14323.9,32.1,11.266666666666666,269.0,0.0,2.6666666666666665,877.71,1001.97,15,5,8,1,0,3400.0,3400.0,3248.0,3400.0,877.71,947.71,2307.709999999999,336.085908479197,0.0,3231.5849999999996,3022.1661904761904,1.005752958466462,0.2618243624164101,14299.84,0.2377482721294693
2025-08-23 16:00:00+00:00,3400.0,47355,46720.05,4660.33,177.85,15003.58,11495.8,14323.9,30.23333333333333,13.966666666666669,101.66666666666669,0.0,0.6666666666666666,877.71,1001.97,16,5,8,1,0,3400.0,3400.0,3399.01,3400.0,877.71,947.71,4115.769999999997,336.085908479197,0.0,3231.5849999999996,3022.2852976190475,1.0135688303238046,0.24605183316727683,14299.84,0.2377482721294693
2025-08-23 17:00:00+00:00,3400.0,47914,47395.93,4534.31,28.79,15129.3,11229.5,14323.9,28.4,9.666666666666666,8.333333333333334,0.0,0.0,877.71,1001.97,17,5,8,1,0,3400.0,3400.0,3399.99,3400.0,877.71,947.71,4074.5799999999945,336.085908479197,0.0,3231.5849999999996,3022.2912499999998,1.010909356365486,0.2369246278187216,14299.84,0.2377482721294693
2025-08-23 18:00:00+00:00,3400.0,47092,46633.36,4331.49,23.26,15123.01,10691.3,14323.9,26.7,9.6,0.0,0.0,0.0,877.71,1175.98,18,5,8,1,0,3400.0,3400.0,3399.01,3400.0,827.72,947.71,3537.970000000001,336.085908479197,0.0,3231.5849999999996,3022.4103571428573,1.0098133650810261,0.22925799775101446,14299.84,0.2377482721294693
2025-08-23 19:00:00+00:00,3400.0,45521,45336.64,4142.2,22.31,15177.07,10390.3,14323.9,25.1,10.166666666666668,0.0,0.0,0.0,877.71,1175.98,19,5,8,1,0,3400.0,3400.0,3399.0,3400.0,827.72,947.71,2833.300000000003,336.085908479197,0.0,3231.5849999999996,3024.029345238095,1.004044321671794,0.22917602239551946,14299.84,0.2377482721294693
2025-08-23 20:00:00+00:00,3266.13,44045,43830.16,3918.19,22.1,15072.91,10398.1,14323.9,24.0,7.533333333333334,0.0,0.0,0.0,877.71,1175.98,20,5,8,1,0,3400.0,3400.0,3300.0,3400.0,827.72,947.71,484.6399999999994,336.085908479197,0.0,3231.5849999999996,3025.2317261904764,1.004878720982972,0.23723077372353366,14299.84,0.2377482721294693
2025-08-23 21:00:00+00:00,3400.0,41574,41149.51,3833.23,21.01,14708.52,11022.1,14298.87,23.3,8.833333333333334,0.0,0.0,0.0,745.1,997.71,21,5,8,1,0,3400.0,3400.0,3290.01,3400.0,827.71,997.72,2350.7599999999948,336.085908479197,0.0,3231.5849999999996,3025.8865476190476,1.010291245479096,0.2678484422185776,14323.9,0.23734895182514365
2025-08-23 22:00:00+00:00,3400.0,40149,39291.75,3724.13,19.24,14218.35,10503.0,14298.87,22.666666666666668,8.433333333333332,0.0,0.0,0.0,745.1,997.71,22,5,8,1,0,3400.0,3400.0,3260.0,3400.0,827.71,997.72,2135.1699999999983,336.085908479197,0.0,3231.5849999999996,3026.791369047619,1.0217915518766185,0.2673012196906554,14323.9,0.23734895182514365
2025-08-23 23:00:00+00:00,3400.0,38600,37493.21,3809.68,21.84,13914.39,10271.3,14298.87,22.2,7.933333333333334,0.0,0.0,0.0,745.1,997.71,23,5,8,1,0,3400.0,3395.73,3200.01,3400.0,827.71,997.72,2085.949999999997,336.17769904416286,4.269999999999982,3231.7629166666666,3028.0175595238097,1.0294922869424372,0.2739436302298408,14323.9,0.23734895182514365
2025-08-24 00:00:00+00:00,3250.0,37276,36582.89,3973.5,22.07,13919.52,10635.7,14298.87,21.53333333333333,7.6,0.0,0.0,0.0,847.18,1192.57,0,6,8,1,0,3400.0,3399.0,3300.0,3400.0,563.0,924.96,2095.6399999999994,336.19938928613016,1.0,3231.804583333333,3029.803214285714,1.018918436503062,0.2907208610128666,14323.9,0.23734895182514365
2025-08-24 01:00:00+00:00,3150.01,36524,36093.76,4324.58,28.7,13110.5,11075.0,14298.87,21.366666666666664,8.3,0.0,0.0,3.0,847.18,1192.57,1,6,8,1,0,3348.99,3399.0,3400.0,3348.99,563.0,924.96,1468.5899999999965,335.2717639652124,-50.01000000000022,3229.7208333333333,3030.690119047619,1.011892030865422,0.3068312408781773,14323.9,0.23378801946261404
2025-08-24 02:00:00+00:00,2725.99,35790,35200.48,4683.03,67.57,11761.18,12077.3,14298.87,20.866666666666664,7.6,0.0,0.0,3.6666666666666665,847.18,1192.57,2,6,8,1,0,3315.24,3399.0,3400.0,2287.0,563.0,924.96,1406.6100000000006,333.8660464646117,-83.76000000000022,3226.2308333333335,3032.060595238095,1.016718615240041,0.34309068823242655,14323.9,0.23143198207317328
2025-08-24 03:00:00+00:00,2858.9,34391,33438.58,5014.5,796.5,9696.68,13117.4,14298.87,20.4,6.7,0.0,0.0,4.0,847.18,1192.57,3,6,8,1,0,3170.01,3399.99,3400.0,2970.01,563.0,924.96,835.4300000000003,331.95698394284733,-229.97999999999956,3216.648333333333,3032.4772619047617,1.0284519123744975,0.39227167326862356,14323.9,0.22129369140447755
2025-08-24 04:00:00+00:00,2880.01,33808,33524.22,5310.39,4159.91,6218.01,14812.6,14298.87,20.433333333333334,6.833333333333333,7.0,0.0,3.0,847.18,1192.57,4,6,8,1,0,3400.0,3199.98,3000.05,2287.0,600.0,773.96,-1219.3500000000058,334.02473884238253,200.01999999999998,3224.9825,3036.084345238095,1.008434843977161,0.44183453531401135,14323.9,0.23734895182514365
2025-08-24 05:00:00+00:00,1383.99,34387,35242.55,5362.29,8890.06,3914.17,17410.2,14298.87,22.1,7.033333333333334,94.66666666666669,0.0,0.0,2999.0,828.3,5,6,8,1,0,3289.99,3400.0,1344.4,2287.0,600.0,773.96,-5344.970000000001,332.268794611093,-110.01000000000022,3220.3987500000003,3037.840178571428,0.9756962621529328,0.49399677387777335,14323.9,0.22966931706329538
2025-08-24 06:00:00+00:00,779.99,35819,37496.79,5534.66,12800.2,3713.12,20628.9,14298.87,23.83333333333333,10.166666666666666,260.0,0.0,0.0,2999.0,828.3,6,6,8,1,0,2789.01,3349.98,1800.01,3294.62,600.0,773.96,-8153.520000000004,342.3354364286704,-560.9699999999998,3197.0249999999996,3041.462976190476,0.9552296281994218,0.5501364213730996,14323.9,0.19469664709701293
2025-08-24 07:00:00+00:00,1000.0,37782,38739.25,5753.4,15437.45,3328.62,22861.3,14298.87,25.6,11.5,428.0,0.0,0.3333333333333333,2999.0,828.3,7,6,8,1,0,2820.0,2969.99,1000.01,3400.0,600.0,773.96,-10425.830000000002,347.98283679542607,-149.98999999999978,3190.775416666667,3049.3200595238095,0.9752647440323694,0.5901175134388652,14323.9,0.19686001298438385
