date,time,toplam,dogalgaz,ruzgar,linyit,tasKomur,ithalKomur,fuelOil,jeotermal,barajli,nafta,biokutle,akarsu,gunes,diger
2026-01-27 10:00:00+00:00,13:00,46596.87,8082.33,10218.25,4307.4,127.0,9264.5,27.7,1080.67,2708.05,0.0,932.71,1540.67,7971.48,336.11
2026-01-27 11:00:00+00:00,14:00,46842.24,8988.33,9531.25,4265.5,127.0,9262.5,26.8,1075.73,3841.07,0.0,943.09,1631.91,6824.42,324.64
2026-01-27 12:00:00+00:00,15:00,46669.82,9263.73,8901.97,4151.9,127.0,9346.5,20.1,1074.73,6088.97,0.0,934.2,1685.85,4780.31,294.56
2026-01-27 13:00:00+00:00,16:00,46451.33,10437.83,8013.31,4107.9,127.0,9325.5,18.2,1076.23,7878.45,0.0,917.26,2049.89,2237.44,262.32
2026-01-27 14:00:00+00:00,17:00,46837.15,10906.9,7359.8,4125.9,127.0,9327.5,13.9,1079.83,10005.95,0.0,909.59,2187.87,548.32,244.59
2026-01-27 15:00:00+00:00,18:00,46413.23,11132.8,7074.02,4109.1,127.0,9326.5,17.0,965.93,10094.85,0.0,907.46,2328.18,90.05,240.34
2026-01-27 16:00:00+00:00,19:00,45264.48,11150.2,6657.58,4039.1,127.0,9326.5,17.0,973.28,9562.95,0.0,914.2,2228.21,28.83,239.63
2026-01-27 17:00:00+00:00,20:00,43851.89,11179.7,6109.34,4028.1,127.0,9326.5,12.0,1099.43,8609.15,0.0,933.18,2175.48,13.76,238.25
2026-01-27 18:00:00+00:00,21:00,42772.88,10951.45,5760.09,4036.4,127.0,9260.88,17.0,1102.27,8425.35,0.0,929.39,1912.69,12.04,238.32
2026-01-27 19:00:00+00:00,22:00,41178.78,10803.93,5261.31,3944.1,127.0,9260.5,17.0,1111.47,7747.75,0.0,929.6,1725.84,11.97,238.31
2026-01-27 20:00:00+00:00,23:00,39208.46,9897.83,5029.03,3976.1,127.0,9260.5,17.0,1116.22,7004.55,0.0,922.47,1607.53,11.8,238.43
2026-01-27 21:00:00+00:00,00:00,36547.64,10575.52,4619.05,3957.1,127.0,9047.5,15.8,1102.96,4172.89,0.0,919.19,1742.3,8.78,259.55
2026-01-27 22:00:00+00:00,01:00,33778.68,10406.42,4319.87,3835.1,127.0,8820.5,15.8,1105.06,2443.89,0.0,921.65,1507.94,9.7,265.75
2026-01-27 23:00:00+00:00,02:00,32804.69,10365.43,3994.88,4011.1,127.0,8750.5,15.8,1106.46,1613.49,0.0,909.02,1629.2,11.05,270.76
2026-01-28 00:00:00+00:00,03:00,31982.06,9655.74,3988.37,4072.1,127.0,8750.5,15.8,1110.16,1446.39,0.0,926.11,1602.88,11.23,275.78
2026-01-28 01:00:00+00:00,04:00,31201.12,8871.52,3829.22,4174.1,127.0,8750.5,8.8,1113.1,1583.39,0.0,927.47,1523.01,12.26,280.75
2026-01-28 02:00:00+00:00,05:00,31517.66,9287.12,3761.8,4156.1,127.0,8750.5,15.8,1115.5,1533.59,0.0,929.75,1533.97,20.74,285.79
2026-01-28 03:00:00+00:00,06:00,32959.53,10342.33,3758.93,4135.1,127.0,8750.5,15.8,1110.3,1774.39,0.0,928.15,1650.83,79.11,287.09
2026-01-28 04:00:00+00:00,07:00,35313.76,10676.81,3642.49,4287.5,127.0,8791.5,15.8,1109.6,3424.29,0.0,930.76,1822.11,197.82,288.08
2026-01-28 05:00:00+00:00,08:00,39782.99,11379.2,3612.94,4288.09,127.0,8791.5,16.4,1108.9,6217.19,0.0,930.14,2127.75,891.07,292.81
2026-01-28 06:00:00+00:00,09:00,42069.3,11493.87,3739.48,4242.5,127.0,8799.5,17.2,1111.36,6362.09,0.0,942.3,2260.89,2669.27,303.84
2026-01-28 07:00:00+00:00,10:00,43892.88,11648.21,3934.43,4074.5,127.0,8801.5,19.1,1101.26,6246.09,0.0,969.62,2150.24,4500.05,320.88
2026-01-28 08:00:00+00:00,11:00,44621.7,11694.61,4259.41,4109.0,127.0,8782.5,20.5,1083.72,5300.09,0.0,974.54,2108.45,5817.87,344.01
2026-01-28 09:00:00+00:00,12:00,44334.92,11714.11,4642.49,3957.6,127.0,8551.22,21.1,1071.72,4358.89,0.0,981.67,2015.79,6555.37,337.96
2026-01-28 10:00:00+00:00,13:00,44684.44,11520.77,5258.09,3977.1,127.0,8501.35,21.2,1061.12,4366.24,0.0,979.4,1892.81,6637.39,341.97
2026-01-28 11:00:00+00:00,14:00,45507.66,11326.02,5664.12,4058.9,116.0,8783.24,20.8,1050.68,5392.14,0.0,975.65,1932.09,5854.25,333.77
2026-01-28 12:00:00+00:00,15:00,45946.49,11712.18,5412.59,4065.6,116.0,8782.5,20.0,1044.28,7032.94,0.0,968.3,1981.35,4490.03,320.72
2026-01-28 13:00:00+00:00,16:00,46033.05,11503.92,6048.02,4030.5,116.0,8779.5,19.4,1048.08,8431.29,0.0,960.38,2183.41,2608.78,303.77
2026-01-28 14:00:00+00:00,17:00,46417.92,11513.14,6400.1,4022.4,127.0,8772.5,16.9,1054.88,10026.19,0.0,947.94,2418.93,829.06,288.88
2026-01-28 15:00:00+00:00,18:00,46276.99,11724.1,6792.82,4018.1,127.0,8790.5,15.8,1061.88,9837.99,0.0,943.08,2574.84,107.67,283.21
2026-01-28 16:00:00+00:00,19:00,45225.97,11686.42,7322.34,4003.1,127.0,8790.5,10.8,1079.58,8561.19,0.0,945.39,2394.3,22.82,282.53
2026-01-28 17:00:00+00:00,20:00,43804.73,10380.72,8060.88,4007.1,127.0,8790.5,15.8,1085.78,7912.79,0.1,951.69,2175.83,16.32,280.22
2026-01-28 18:00:00+00:00,21:00,42625.71,8758.32,8572.56,4020.8,127.0,8585.78,15.8,1090.12,8098.89,0.1,953.62,2105.68,16.62,280.42
2026-01-28 19:00:00+00:00,22:00,40978.94,7441.72,9066.3,4081.1,127.0,8586.03,15.8,1095.12,7460.09,0.0,962.79,1844.3,18.03,280.66
2026-01-28 20:00:00+00:00,23:00,39134.91,5752.79,9526.53,4121.1,127.0,8586.5,8.8,1097.82,6835.69,0.0,952.71,1826.6,18.58,280.79
2026-01-28 21:00:00+00:00,00:00,36651.33,4628.24,9492.27,4386.1,127.0,8499.5,12.8,1099.48,5092.0,0.0,944.25,2053.25,25.71,290.73
2026-01-28 22:00:00+00:00,01:00,34499.56,4188.73,9646.28,4424.1,127.0,8499.5,12.8,1100.58,3292.3,0.0,946.04,1944.65,26.74,290.84
2026-01-28 23:00:00+00:00,02:00,32907.03,4054.55,9794.62,4318.1,127.0,8499.5,12.8,1098.68,1966.0,0.0,946.0,1769.7,28.03,292.05
2026-01-29 00:00:00+00:00,03:00,31955.58,3511.66,9956.86,4304.1,127.0,8283.6,5.8,1101.28,1755.8,0.0,946.19,1642.11,29.02,292.16
2026-01-29 01:00:00+00:00,04:00,31656.61,3557.54,10016.77,4186.1,127.0,7889.8,5.8,1105.92,1910.3,0.0,948.62,1587.59,29.05,292.12
2026-01-29 02:00:00+00:00,05:00,31906.14,3561.94,10045.86,4186.1,127.0,7995.5,5.8,1107.72,1921.8,0.0,948.65,1678.2,35.56,292.01
2026-01-29 03:00:00+00:00,06:00,33294.82,4203.44,10148.2,4347.9,127.0,8502.5,5.8,1107.12,1782.8,0.3,951.33,1742.68,83.36,292.39
2026-01-29 04:00:00+00:00,07:00,36240.37,6547.53,10193.73,4324.1,127.0,8768.54,12.8,1102.72,1775.8,0.3,957.45,1905.73,251.12,273.55
2026-01-29 05:00:00+00:00,08:00,41870.75,9224.18,10350.02,4218.8,127.0,8769.98,13.5,1095.78,3240.5,0.2,975.5,2137.06,1440.78,277.45
2026-01-29 06:00:00+00:00,09:00,45021.18,9302.07,10533.64,4242.4,127.0,8777.84,15.7,1092.48,3333.8,0.0,986.29,2217.09,4099.21,293.66
2026-01-29 07:00:00+00:00,10:00,46462.27,8864.56,10872.7,4285.6,127.0,8780.53,14.0,1087.68,2635.0,0.0,994.22,1962.81,6520.42,317.75
2026-01-29 08:00:00+00:00,11:00,47202.21,8744.33,11033.3,4275.29,127.0,8776.5,16.8,1078.58,1929.2,0.0,1002.72,1997.12,7885.23,336.14
2026-01-29 09:00:00+00:00,12:00,45762.29,7449.84,11313.85,4068.7,127.0,8777.5,18.0,1069.18,1600.2,0.0,1009.03,1793.86,8190.05,345.08
2026-01-29 10:00:00+00:00,13:00,46043.26,8034.13,11580.28,4190.6,127.0,8776.5,18.1,1061.24,1663.7,0.0,1007.97,1829.01,7418.35,336.38
2026-01-29 11:00:00+00:00,14:00,46534.03,8435.13,11614.97,4219.5,127.0,8775.96,17.5,1053.64,3005.64,0.0,1006.71,1824.55,6131.47,321.96
2026-01-29 12:00:00+00:00,15:00,46284.79,8454.23,11478.66,4250.5,127.0,8757.5,15.4,1049.24,4819.34,0.0,999.42,1746.26,4283.52,303.72
2026-01-29 13:00:00+00:00,16:00,45868.4,8922.53,11309.39,4237.4,127.0,8755.5,16.8,1048.14,6255.34,0.0,990.69,1951.45,1972.8,281.36
2026-01-29 14:00:00+00:00,17:00,46896.99,8582.43,11317.98,4288.3,127.0,8747.5,13.8,1051.34,8650.54,0.0,981.14,2444.79,426.29,265.88
2026-01-29 15:00:00+00:00,18:00,46508.46,8593.13,11200.95,4297.1,127.0,8683.5,12.8,1054.64,8800.04,0.0,976.79,2452.77,47.0,262.74
2026-01-29 16:00:00+00:00,19:00,45331.59,8469.73,11054.18,4352.1,127.0,8683.5,12.8,1059.74,8050.14,0.0,974.7,2262.65,22.46,262.59
2026-01-29 17:00:00+00:00,20:00,43793.2,7816.63,11183.12,4351.1,127.0,8683.5,12.8,1061.94,7184.44,0.1,975.68,2116.48,20.31,260.1
2026-01-29 18:00:00+00:00,21:00,42015.0,6734.33,11236.84,4392.1,127.0,8498.75,12.8,1074.88,6713.34,0.1,978.79,1966.07,19.8,260.2
2026-01-29 19:00:00+00:00,22:00,40790.36,5411.02,11332.6,4412.1,127.0,8497.64,12.8,1081.38,6762.94,0.0,975.6,1896.75,20.2,260.33
2026-01-29 20:00:00+00:00,23:00,39221.87,4647.34,11357.71,4412.1,127.0,8472.14,5.8,1085.48,6159.34,0.0,965.0,1709.62,19.9,260.44
2026-01-29 21:00:00+00:00,00:00,36608.7,4318.23,11738.23,4220.1,127.0,7439.5,5.6,990.28,4758.74,0.0,949.6,1781.42,22.53,257.47
2026-01-29 22:00:00+00:00,01:00,34418.64,3993.47,11561.43,4210.3,127.0,7479.5,5.6,991.88,3030.74,0.0,953.91,1784.08,23.34,257.39
2026-01-29 23:00:00+00:00,02:00,32928.94,3972.18,11136.99,4284.1,127.0,7443.5,5.6,991.58,1961.24,0.0,957.45,1747.14,24.69,277.47
2026-01-30 00:00:00+00:00,03:00,31868.92,3377.19,10818.4,4294.1,127.0,7577.5,5.6,994.38,1796.94,0.0,959.43,1609.13,26.98,282.27
2026-01-30 01:00:00+00:00,04:00,31323.14,3013.57,10348.67,4207.1,127.0,7863.5,5.6,996.72,1993.74,0.0,974.57,1484.93,25.69,282.05
2026-01-30 02:00:00+00:00,05:00,31571.74,3013.77,10083.35,4197.1,127.0,8137.5,5.6,995.62,2077.04,0.0,974.19,1645.38,33.3,281.89
2026-01-30 03:00:00+00:00,06:00,32621.57,3656.76,9779.17,4383.1,127.0,8501.5,12.6,995.02,1972.24,0.0,963.53,1885.96,87.46,257.23
2026-01-30 04:00:00+00:00,07:00,35189.93,5540.77,9430.95,4376.1,127.0,8768.5,12.6,994.42,2611.44,0.2,979.31,1842.72,222.7,283.22
2026-01-30 05:00:00+00:00,08:00,40938.73,8744.76,9199.65,4390.4,127.0,8768.5,12.9,990.98,4532.34,0.7,983.01,2167.41,734.34,286.74
2026-01-30 06:00:00+00:00,09:00,44419.6,10236.07,9035.67,4262.3,127.0,8774.1,14.1,989.28,5461.94,1.3,988.02,2321.24,1913.75,294.83
2026-01-30 07:00:00+00:00,10:00,46088.89,10423.16,9031.34,4248.8,127.0,8776.16,16.0,989.68,5611.94,0.4,994.68,2369.35,3225.52,274.86
2026-01-30 08:00:00+00:00,11:00,46732.04,10334.48,8990.1,4233.79,130.0,8812.97,18.1,978.58,5073.74,0.4,999.45,2329.35,4517.95,313.13
2026-01-30 09:00:00+00:00,12:00,45019.04,9000.76,9008.27,4259.1,130.0,8814.5,19.5,970.18,4219.74,0.0,986.37,2107.23,5181.83,321.56
2026-01-30 10:00:00+00:00,13:00,43952.7,8676.17,8839.12,4279.6,130.0,8814.5,20.1,961.64,3627.94,0.0,999.4,1910.56,5396.29,297.38
2026-01-30 11:00:00+00:00,14:00,45625.02,10383.92,8489.53,4407.4,130.0,8814.5,19.5,932.04,4120.74,0.0,991.17,2092.67,4923.36,320.19
2026-01-30 12:00:00+00:00,15:00,45880.97,10044.36,8275.47,4416.5,130.0,8848.5,17.9,954.24,5883.34,0.0,988.05,2123.37,3900.96,298.28
2026-01-30 13:00:00+00:00,16:00,46100.96,10653.26,7525.52,4384.5,130.0,8847.5,15.8,955.34,7542.59,0.0,985.68,2454.76,2337.27,268.74
2026-01-30 14:00:00+00:00,17:00,46218.68,10614.45,6689.43,4325.3,130.0,8840.5,8.6,959.54,10128.89,0.0,974.79,2619.69,680.75,246.74
2026-01-30 15:00:00+00:00,18:00,45618.97,10726.96,6205.66,4385.1,129.9,8874.5,7.6,966.44,10192.49,0.0,964.34,2820.88,73.41,271.69
2026-01-30 16:00:00+00:00,19:00,44793.1,10622.06,5785.89,4430.1,130.0,8874.5,7.6,974.94,9934.99,0.0,969.81,2769.2,22.77,271.24
2026-01-30 17:00:00+00:00,20:00,43411.28,10470.46,5510.47,4383.1,130.0,8874.5,7.6,982.38,9173.89,0.0,956.44,2635.54,16.15,270.75
2026-01-30 18:00:00+00:00,21:00,41855.23,10110.86,5249.42,4399.1,130.0,8834.5,7.6,988.18,8392.34,0.0,950.95,2508.03,13.49,270.76
2026-01-30 19:00:00+00:00,22:00,40129.33,9255.57,5019.19,4368.1,130.0,8834.5,7.6,991.48,7810.24,0.0,952.78,2475.87,13.29,270.71
2026-01-30 20:00:00+00:00,23:00,38382.5,8344.47,4789.7,4388.1,130.0,8834.5,7.6,994.98,7235.74,0.0,950.78,2424.23,11.73,270.67
2026-01-30 21:00:00+00:00,00:00,36146.07,7415.29,4729.48,4138.1,130.0,8712.7,12.0,1098.28,6243.49,0.0,935.87,2413.97,16.82,300.07
2026-01-30 22:00:00+00:00,01:00,34184.35,7214.17,4641.48,4089.1,130.0,8711.98,12.0,1100.98,4660.39,0.0,945.34,2361.87,16.78,300.26
2026-01-30 23:00:00+00:00,02:00,32715.14,7123.51,4501.25,4119.1,130.0,8711.98,12.0,1100.98,3369.29,0.0,946.4,2380.69,19.67,300.27
2026-01-31 00:00:00+00:00,03:00,31708.39,6696.63,4366.55,4125.1,130.0,8715.18,12.0,1104.62,2967.89,0.0,951.17,2321.31,17.71,300.23
2026-01-31 01:00:00+00:00,04:00,30958.27,6130.15,4405.72,4172.1,130.0,8715.5,12.0,1108.72,2874.89,0.0,941.13,2150.3,17.62,300.14
2026-01-31 02:00:00+00:00,05:00,31172.42,6449.95,4405.14,4149.3,130.0,8715.5,12.0,1110.72,2761.89,0.0,941.32,2168.92,27.62,300.06
2026-01-31 03:00:00+00:00,06:00,31930.09,7028.55,4552.55,4228.1,130.0,8714.04,12.0,1112.62,2750.09,0.2,942.16,2083.5,75.85,300.43
2026-01-31 04:00:00+00:00,07:00,33348.22,7598.35,4830.52,4197.1,130.0,8802.34,12.0,1110.62,2942.49,0.2,943.09,2263.19,216.5,301.82
2026-01-31 05:00:00+00:00,08:00,37375.0,8877.65,5073.06,4078.8,130.0,8803.12,13.1,1106.22,4618.63,0.1,942.26,2548.81,876.7,306.55
2026-01-31 06:00:00+00:00,09:00,40640.46,9541.25,5377.38,4091.7,130.0,8809.07,15.6,1104.32,5360.03,0.0,958.44,2679.73,2259.86,313.08
2026-01-31 07:00:00+00:00,10:00,42582.58,9681.25,5743.76,3770.9,130.0,8810.03,17.6,1099.62,5605.33,0.0,960.31,2716.68,3706.47,340.63
2026-01-31 08:00:00+00:00,11:00,43914.16,9710.75,6009.86,3647.1,130.0,8843.5,18.7,1091.88,5570.63,0.0,957.29,2758.79,4824.96,350.7
2026-01-31 09:00:00+00:00,12:00,43485.64,9217.65,6276.71,3593.4,130.0,8843.5,18.4,1078.78,5312.73,0.0,964.42,2452.3,5242.84,354.91
2026-01-31 10:00:00+00:00,13:00,43547.2,9181.65,6531.64,3651.6,130.0,8843.5,17.5,1070.08,4988.84,0.0,969.1,2583.0,5227.52,352.77
2026-01-31 11:00:00+00:00,14:00,43376.32,8882.45,6697.87,3798.2,130.0,8843.5,16.6,1057.44,5569.94,0.0,960.58,2489.53,4583.15,347.06
2026-01-31 12:00:00+00:00,15:00,42742.95,8815.45,7074.09,3589.7,130.0,8813.5,15.9,1050.44,6234.24,0.0,947.73,2320.29,3412.6,339.01
2026-01-31 13:00:00+00:00,16:00,42661.67,8320.15,7146.17,3644.69,130.0,8811.5,14.6,1049.54,7747.24,0.0,945.58,2457.43,2063.07,331.7
2026-01-31 14:00:00+00:00,17:00,43004.81,8691.85,7080.37,3565.5,130.0,9069.4,7.8,1053.74,8856.94,0.0,941.15,2608.68,682.3,317.08
2026-01-31 15:00:00+00:00,18:00,43893.83,8843.45,7009.25,3603.1,130.0,9199.2,7.0,1061.74,9754.74,0.0,950.68,2905.39,116.33,312.95
2026-01-31 16:00:00+00:00,19:00,43043.26,8624.25,6788.38,3627.1,130.0,9404.5,7.0,1071.34,9234.79,0.0,949.31,2864.3,30.22,312.07
2026-01-31 17:00:00+00:00,20:00,41832.12,8187.05,6628.63,3647.1,130.0,9404.5,7.0,1080.18,8624.89,0.0,946.59,2848.82,15.95,311.41
2026-01-31 18:00:00+00:00,21:00,40265.93,7219.55,6456.6,3622.07,130.0,9285.5,7.0,1088.08,8461.19,0.0,947.67,2722.09,14.79,311.39
2026-01-31 19:00:00+00:00,22:00,38621.72,6031.35,6025.5,3814.1,130.0,9285.5,7.0,1097.48,8319.49,0.0,949.7,2628.68,17.2,315.72
2026-01-31 20:00:00+00:00,23:00,36957.74,5155.47,5769.05,3929.3,130.0,9285.5,4.5,1102.48,7875.99,0.0,932.31,2442.76,14.65,315.73
2026-01-31 21:00:00+00:00,00:00,34807.07,3944.03,5399.98,3874.0,130.0,9253.5,7.6,1104.42,7206.92,0.0,908.72,2645.06,21.28,311.56
2026-01-31 22:00:00+00:00,01:00,32798.36,3647.33,5262.33,3828.0,130.0,9253.5,7.6,1107.27,5460.82,0.0,912.02,2856.38,21.7,311.41
2026-01-31 23:00:00+00:00,02:00,31221.6,3631.83,5110.28,3803.0,130.0,9253.5,7.6,1117.27,4159.12,0.0,916.17,2760.22,21.23,311.38
2026-02-01 00:00:00+00:00,03:00,30080.62,3410.43,4973.83,3784.0,130.0,9069.5,7.6,1120.22,3758.92,0.0,910.18,2580.85,23.72,311.37
2026-02-01 01:00:00+00:00,04:00,29264.41,3126.23,5052.83,3684.0,130.0,9069.5,7.6,1116.22,3256.22,0.0,913.49,2574.57,22.39,311.36
2026-02-01 02:00:00+00:00,05:00,29408.85,3118.33,5297.14,3687.0,130.0,9069.5,7.6,1117.61,3170.22,0.0,909.87,2562.58,27.39,311.61
2026-02-01 03:00:00+00:00,06:00,29696.73,3145.73,5713.74,3712.0,130.0,9069.5,7.6,1118.31,2878.22,0.0,913.99,2649.22,46.55,311.87
2026-02-01 04:00:00+00:00,07:00,29728.55,2759.2,6238.73,3727.0,130.0,9069.5,0.6,1114.32,2710.32,0.0,897.62,2640.86,127.73,312.67
2026-02-01 05:00:00+00:00,08:00,30366.21,1844.9,6784.17,3741.3,130.0,8607.5,0.6,1109.27,3123.72,0.0,902.05,2678.29,1120.54,323.87
2026-02-01 06:00:00+00:00,09:00,32139.01,1846.8,7344.07,3680.0,130.0,7103.5,2.1,1106.27,3330.52,0.0,912.69,2518.98,3813.71,350.37
2026-02-01 07:00:00+00:00,10:00,33641.38,1847.9,7945.16,3490.5,130.0,5790.47,5.6,1097.72,3101.42,0.0,918.21,2444.52,6493.19,376.69
2026-02-01 08:00:00+00:00,11:00,34807.32,1874.1,8342.49,3402.2,130.0,5095.51,7.4,1084.97,2901.42,0.0,919.51,2543.81,8110.53,395.38
2026-02-01 09:00:00+00:00,12:00,35767.72,1876.2,8914.3,3435.9,130.0,5099.34,7.6,1071.77,2894.32,0.0,924.12,2356.99,8647.02,410.16
2026-02-01 10:00:00+00:00,13:00,35910.12,1874.3,9149.88,3435.19,130.0,5396.5,7.2,1060.86,2881.02,0.0,930.06,2410.59,8230.82,403.7
2026-02-01 11:00:00+00:00,14:00,36047.1,2124.5,9443.58,3407.0,130.0,5653.0,6.8,1050.01,3563.72,0.0,927.15,2367.57,6988.46,385.31
2026-02-01 12:00:00+00:00,15:00,36720.92,2476.91,9772.34,3429.8,130.0,6278.42,5.7,1044.77,4798.92,0.0,922.98,2472.13,5027.38,361.57
2026-02-01 13:00:00+00:00,16:00,37191.78,2897.41,9801.88,3481.29,130.0,7891.5,13.8,1045.93,5464.42,0.0,914.15,2693.4,2521.99,336.01
2026-02-01 14:00:00+00:00,17:00,38556.31,3564.71,9771.08,3489.3,130.0,9016.5,9.5,1052.83,6510.62,0.0,911.17,2994.09,788.35,318.16
2026-02-01 15:00:00+00:00,18:00,39964.87,4025.16,9531.22,3464.0,130.0,9253.5,7.6,1063.13,7959.32,0.0,907.85,3220.04,89.09,313.96
2026-02-01 16:00:00+00:00,19:00,39912.84,4159.23,9132.65,3474.0,130.0,9253.5,7.6,1074.53,8273.92,0.0,910.75,3155.78,27.65,313.23
2026-02-01 17:00:00+00:00,20:00,38825.97,4081.41,8698.79,3466.0,130.0,9253.5,7.6,1083.08,7839.22,0.0,901.31,3029.89,22.13,313.04
2026-02-01 18:00:00+00:00,21:00,37762.71,4053.41,8386.7,3459.0,130.0,9155.5,7.6,1093.61,7219.62,0.0,904.09,3017.93,19.2,316.05
2026-02-01 19:00:00+00:00,22:00,36823.43,3384.01,7899.78,3498.2,130.0,8761.85,0.6,1099.87,8132.12,0.0,895.87,2686.24,18.91,315.98
2026-02-01 20:00:00+00:00,23:00,35271.7,2697.11,7720.6,3593.0,130.0,8637.0,5.6,1103.12,7441.82,0.0,897.38,2711.2,19.17,315.7
2026-02-01 21:00:00+00:00,00:00,33351.57,2869.19,7637.96,3589.0,130.0,8437.0,0.0,1092.82,5543.66,0.0,878.76,2838.09,20.7,314.39
2026-02-01 22:00:00+00:00,01:00,31409.13,2929.99,7721.06,3558.0,130.0,8018.5,0.0,1096.37,3853.66,0.0,879.11,2885.94,22.21,314.29
2026-02-01 23:00:00+00:00,02:00,29981.54,2959.89,7851.4,3563.0,130.0,7469.32,0.0,1100.57,2951.16,0.0,874.87,2743.81,23.5,314.02
2026-02-02 00:00:00+00:00,03:00,29062.15,2838.67,8161.06,3585.0,130.0,6560.5,0.0,1113.76,2666.56,0.0,879.5,2791.08,21.98,314.04
2026-02-02 01:00:00+00:00,04:00,28997.08,2684.07,8417.24,3609.5,130.0,6456.3,0.0,1115.66,2692.36,0.0,872.55,2682.2,23.17,314.03
2026-02-02 02:00:00+00:00,05:00,29366.59,2813.07,8683.06,3640.0,130.0,6479.0,0.0,1117.21,2695.76,0.0,874.79,2593.08,26.63,313.99
2026-02-02 03:00:00+00:00,06:00,30971.93,3277.97,8781.64,3673.0,130.0,7593.1,0.0,1117.21,2538.76,0.0,876.95,2604.89,64.75,313.66
2026-02-02 04:00:00+00:00,07:00,34276.31,4631.07,8826.75,3765.0,130.0,8960.5,0.0,1116.16,2681.56,0.0,877.58,2756.74,216.16,314.79
2026-02-02 05:00:00+00:00,08:00,40753.48,7517.29,8858.28,3875.4,130.0,9324.5,8.0,1110.4,4621.96,0.0,884.7,3073.21,1026.42,323.32
2026-02-02 06:00:00+00:00,09:00,44743.6,8655.72,8960.91,3910.9,130.0,9331.5,11.1,1102.97,5198.96,0.0,884.6,3339.72,2875.82,341.4
2026-02-02 07:00:00+00:00,10:00,46190.64,9032.12,8611.54,3890.6,130.0,9334.5,14.6,1099.72,4773.96,0.0,888.23,3195.38,4853.93,366.06
2026-02-02 08:00:00+00:00,11:00,47144.8,8978.78,8625.78,3889.6,130.0,9392.5,16.8,1088.5,4553.96,0.0,890.92,3128.01,6068.73,381.22
2026-02-02 09:00:00+00:00,12:00,45853.55,8864.01,8806.17,3891.5,130.0,9393.5,16.8,1077.07,3183.26,0.0,897.01,2766.64,6439.29,388.3
2026-02-02 10:00:00+00:00,13:00,46152.53,9285.82,8701.26,3887.3,130.0,9387.5,15.8,1069.92,3323.16,0.0,898.44,2890.43,6175.61,387.29
2026-02-02 11:00:00+00:00,14:00,47197.49,9479.19,8873.07,3823.3,130.0,9286.5,14.6,1062.77,4922.46,0.0,899.96,3062.04,5260.63,382.97
2026-02-02 12:00:00+00:00,15:00,47155.37,10303.49,8856.18,3801.7,130.0,9413.5,13.0,1061.77,5516.76,0.0,896.74,3082.21,3716.72,363.3
2026-02-02 13:00:00+00:00,16:00,47347.49,10815.7,8620.45,3803.0,130.0,9411.5,10.9,1061.63,6941.26,0.0,882.77,3236.47,2097.56,336.25
2026-02-02 14:00:00+00:00,17:00,47246.27,10998.89,8222.22,3881.4,130.0,9404.5,8.2,1065.53,8143.66,0.0,878.97,3594.82,600.16,317.92
2026-02-02 15:00:00+00:00,18:00,46645.82,11063.59,7825.62,3735.1,130.0,9373.5,7.0,1074.53,8593.59,0.0,876.49,3581.13,72.04,313.23
2026-02-02 16:00:00+00:00,19:00,45298.94,10803.89,7276.05,3610.1,130.0,9373.5,7.0,1086.43,8292.19,0.0,877.67,3509.19,20.03,312.89
2026-02-02 17:00:00+00:00,20:00,43718.93,10113.19,6916.97,3596.1,130.0,9373.5,7.0,1093.48,7807.56,0.0,875.59,3476.1,16.86,312.58
2026-02-02 18:00:00+00:00,21:00,42594.89,9750.69,6171.28,3536.1,130.0,9336.5,7.0,1102.07,7801.99,0.0,876.58,3553.39,13.73,315.56
2026-02-02 19:00:00+00:00,22:00,40736.97,8897.69,5652.37,3569.1,130.0,9316.5,7.0,1108.97,7608.69,0.0,876.22,3242.85,11.59,315.99
2026-02-02 20:00:00+00:00,23:00,39207.18,8589.49,5057.02,3574.1,130.0,9365.5,7.0,1115.42,6944.79,0.0,871.9,3228.65,11.01,312.3
2026-02-02 21:00:00+00:00,00:00,36697.65,8156.95,4401.5,3553.1,130.0,9306.5,7.6,1121.46,5303.44,0.5,891.97,3499.88,12.58,312.17
2026-02-02 22:00:00+00:00,01:00,34208.3,7794.55,3898.98,3580.1,130.0,9272.5,7.6,1124.31,3813.64,0.6,892.42,3368.42,13.06,312.12
2026-02-02 23:00:00+00:00,02:00,32812.71,7220.65,3461.63,3708.1,130.0,9240.5,7.6,1130.15,3088.74,0.7,895.92,3602.65,13.99,312.08
2026-02-03 00:00:00+00:00,03:00,32053.72,7369.45,3037.14,3754.1,130.0,9351.5,7.6,1133.3,2783.24,0.7,891.45,3268.55,15.16,311.53
2026-02-03 01:00:00+00:00,04:00,31748.09,7390.25,2795.68,3813.1,130.0,9351.5,7.6,1135.9,2588.54,0.7,892.44,3321.64,13.17,307.57
2026-02-03 02:00:00+00:00,05:00,31932.79,7940.65,2415.42,3808.1,130.0,9351.5,7.6,1139.75,2672.44,0.7,895.23,3243.93,20.01,307.46
2026-02-03 03:00:00+00:00,06:00,33450.12,9435.95,2289.15,3763.1,130.0,9351.5,7.6,1130.25,2821.54,1.4,896.84,3245.16,69.68,307.95
2026-02-03 04:00:00+00:00,07:00,36534.31,11337.07,2274.99,3788.1,130.0,9366.5,7.7,1121.7,3743.04,1.4,902.92,3330.84,220.55,309.5
