date,sfk_price,sfk_amount,pfk_price,pfk_amount
2026-03-25 03:00:00+00:00,4500.0,816,2499.97,388.99
2026-03-25 04:00:00+00:00,6019.0,1051,3201.0,421.99
2026-03-25 05:00:00+00:00,6019.0,1051,3201.0,421.99
2026-03-25 06:00:00+00:00,6019.0,1051,3201.0,421.99
2026-03-25 07:00:00+00:00,6019.0,1051,3201.0,421.99
2026-03-25 08:00:00+00:00,6400.0,976,2899.97,430.99
2026-03-25 09:00:00+00:00,6400.0,976,2899.97,430.99
2026-03-25 10:00:00+00:00,6400.0,976,2899.97,430.99
2026-03-25 11:00:00+00:00,6400.0,976,2899.97,430.99
2026-03-25 12:00:00+00:00,7657.18,1188,2908.01,430.99
2026-03-25 13:00:00+00:00,7657.18,1188,2908.01,430.99
2026-03-25 14:00:00+00:00,7657.18,1188,2908.01,430.99
2026-03-25 15:00:00+00:00,3000.0,954,2830.01,430.99
2026-03-25 16:00:00+00:00,3000.0,954,2830.01,430.99
2026-03-25 17:00:00+00:00,3000.0,954,2830.01,430.99
2026-03-25 18:00:00+00:00,3037.01,974,1999.97,388.99
2026-03-25 19:00:00+00:00,3037.01,974,1999.97,388.99
2026-03-25 20:00:00+00:00,3037.01,974,1999.97,388.99
2026-03-25 21:00:00+00:00,4999.0,924,2449.97,401.99
2026-03-25 22:00:00+00:00,4999.0,924,2449.97,401.99
2026-03-25 23:00:00+00:00,4999.0,924,2449.97,401.99
2026-03-26 00:00:00+00:00,4658.0,809,2449.97,401.99
2026-03-26 01:00:00+00:00,4658.0,809,2449.97,401.99
2026-03-26 02:00:00+00:00,4658.0,809,2449.97,401.99
2026-03-26 03:00:00+00:00,4658.0,809,2449.97,401.99
2026-03-26 04:00:00+00:00,2254.0,1005,2444.0,408.99
2026-03-26 05:00:00+00:00,2254.0,1005,2444.0,408.99
2026-03-26 06:00:00+00:00,2254.0,1005,2444.0,408.99
2026-03-26 07:00:00+00:00,2254.0,1005,2444.0,408.99
2026-03-26 08:00:00+00:00,2238.24,1029,3663.0,421.99
2026-03-26 09:00:00+00:00,2238.24,1029,3663.0,421.99
2026-03-26 10:00:00+00:00,2238.24,1029,3663.0,421.99
2026-03-26 11:00:00+00:00,2238.24,1029,3663.0,421.99
2026-03-26 12:00:00+00:00,2338.24,1151,2425.01,419.99
2026-03-26 13:00:00+00:00,2338.24,1151,2425.01,419.99
2026-03-26 14:00:00+00:00,2338.24,1151,2425.01,419.99
2026-03-26 15:00:00+00:00,1093.21,973,3116.01,418.99
2026-03-26 16:00:00+00:00,1093.21,973,3116.01,418.99
2026-03-26 17:00:00+00:00,1093.21,973,3116.01,418.99
2026-03-26 18:00:00+00:00,1997.0,953,2314.01,418.99
2026-03-26 19:00:00+00:00,1997.0,953,2314.01,418.99
2026-03-26 20:00:00+00:00,1997.0,953,2314.01,418.99
2026-03-26 21:00:00+00:00,2997.0,927,2449.97,403.49
2026-03-26 22:00:00+00:00,2997.0,927,2449.97,403.49
2026-03-26 23:00:00+00:00,2997.0,927,2449.97,403.49
2026-03-27 00:00:00+00:00,4557.1,800,2449.97,370.49
2026-03-27 01:00:00+00:00,4557.1,800,2449.97,370.49
2026-03-27 02:00:00+00:00,4557.1,800,2449.97,370.49
2026-03-27 03:00:00+00:00,4557.1,800,2449.97,370.49
2026-03-27 04:00:00+00:00,6000.0,1052,2599.97,370.49
2026-03-27 05:00:00+00:00,6000.0,1052,2599.97,370.49
2026-03-27 06:00:00+00:00,6000.0,1052,2599.97,370.49
2026-03-27 07:00:00+00:00,6000.0,1052,2599.97,370.49
2026-03-27 08:00:00+00:00,6287.0,951,3599.97,370.49
2026-03-27 09:00:00+00:00,6287.0,951,3599.97,370.49
2026-03-27 10:00:00+00:00,6287.0,951,3599.97,370.49
2026-03-27 11:00:00+00:00,6287.0,951,3599.97,370.49
2026-03-27 12:00:00+00:00,8118.0,1117,2999.97,370.49
2026-03-27 13:00:00+00:00,8118.0,1117,2999.97,370.49
2026-03-27 14:00:00+00:00,8118.0,1117,2999.97,370.49
2026-03-27 15:00:00+00:00,2999.0,982,2227.8,401.49
2026-03-27 16:00:00+00:00,2999.0,982,2227.8,401.49
2026-03-27 17:00:00+00:00,2999.0,982,2227.8,401.49
2026-03-27 18:00:00+00:00,3477.0,962,3371.01,424.49
2026-03-27 19:00:00+00:00,3477.0,962,3371.01,424.49
2026-03-27 20:00:00+00:00,3477.0,962,3371.01,424.49
2026-03-27 21:00:00+00:00,5968.41,902,2749.97,371.49
2026-03-27 22:00:00+00:00,5968.41,902,2749.97,371.49
2026-03-27 23:00:00+00:00,5968.41,902,2749.97,371.49
2026-03-28 00:00:00+00:00,5552.5,802,2749.97,371.49
2026-03-28 01:00:00+00:00,5552.5,802,2749.97,371.49
2026-03-28 02:00:00+00:00,5552.5,802,2749.97,371.49
2026-03-28 03:00:00+00:00,5552.5,802,2749.97,371.49
2026-03-28 04:00:00+00:00,6000.0,948,2749.97,371.49
2026-03-28 05:00:00+00:00,6000.0,948,2749.97,371.49
2026-03-28 06:00:00+00:00,6000.0,948,2749.97,371.49
2026-03-28 07:00:00+00:00,6000.0,948,2749.97,371.49
2026-03-28 08:00:00+00:00,6000.0,930,3599.97,371.49
2026-03-28 09:00:00+00:00,6000.0,930,3599.97,371.49
2026-03-28 10:00:00+00:00,6000.0,930,3599.97,371.49
2026-03-28 11:00:00+00:00,6000.0,930,3599.97,371.49
2026-03-28 12:00:00+00:00,5322.3,1010,2999.97,371.49
2026-03-28 13:00:00+00:00,5322.3,1010,2999.97,371.49
2026-03-28 14:00:00+00:00,5322.3,1010,2999.97,371.49
2026-03-28 15:00:00+00:00,2770.9,944,2964.8,371.49
2026-03-28 16:00:00+00:00,2770.9,944,2964.8,371.49
2026-03-28 17:00:00+00:00,2770.9,944,2964.8,371.49
2026-03-28 18:00:00+00:00,2500.0,924,2749.97,371.49
2026-03-28 19:00:00+00:00,2500.0,924,2749.97,371.49
2026-03-28 20:00:00+00:00,2500.0,924,2749.97,371.49
2026-03-28 21:00:00+00:00,3999.0,828,2749.97,357.0
2026-03-28 22:00:00+00:00,3999.0,828,2749.97,357.0
2026-03-28 23:00:00+00:00,3999.0,828,2749.97,357.0
2026-03-29 00:00:00+00:00,4293.85,755,2749.97,357.0
2026-03-29 01:00:00+00:00,4293.85,755,2749.97,357.0
2026-03-29 02:00:00+00:00,4293.85,755,2749.97,357.0
2026-03-29 03:00:00+00:00,4293.85,755,2749.97,357.0
2026-03-29 04:00:00+00:00,4293.85,755,2749.97,357.0
2026-03-29 05:00:00+00:00,5068.1,814,2949.97,357.0
2026-03-29 06:00:00+00:00,5068.1,814,2949.97,357.0
2026-03-29 07:00:00+00:00,5068.1,814,2949.97,357.0
2026-03-29 08:00:00+00:00,6321.8,905,3599.97,357.0
2026-03-29 09:00:00+00:00,6321.8,905,3599.97,357.0
2026-03-29 10:00:00+00:00,6321.8,905,3599.97,357.0
2026-03-29 11:00:00+00:00,6321.8,905,3599.97,357.0
2026-03-29 12:00:00+00:00,6000.0,1004,2999.97,357.0
2026-03-29 13:00:00+00:00,6000.0,1004,2999.97,357.0
2026-03-29 14:00:00+00:00,6000.0,1004,2999.97,357.0
2026-03-29 15:00:00+00:00,3000.0,950,2749.97,361.5
2026-03-29 16:00:00+00:00,3000.0,950,2749.97,361.5
2026-03-29 17:00:00+00:00,3000.0,950,2749.97,361.5
2026-03-29 18:00:00+00:00,3999.0,954,2749.97,361.5
2026-03-29 19:00:00+00:00,3999.0,954,2749.97,361.5
2026-03-29 20:00:00+00:00,3999.0,954,2749.97,361.5
2026-03-29 21:00:00+00:00,5422.4,905,2759.97,361.5
2026-03-29 22:00:00+00:00,5422.4,905,2759.97,361.5
2026-03-29 23:00:00+00:00,5422.4,905,2759.97,361.5
2026-03-30 00:00:00+00:00,5977.5,830,2759.97,361.5
2026-03-30 01:00:00+00:00,5977.5,830,2759.97,361.5
2026-03-30 02:00:00+00:00,5977.5,830,2759.97,361.5
2026-03-30 03:00:00+00:00,5977.5,830,2759.97,361.5
2026-03-30 04:00:00+00:00,5133.3,1002,2959.97,361.5
2026-03-30 05:00:00+00:00,5133.3,1002,2959.97,361.5
2026-03-30 06:00:00+00:00,5133.3,1002,2959.97,361.5
2026-03-30 07:00:00+00:00,5133.3,1002,2959.97,361.5
2026-03-30 08:00:00+00:00,4571.3,967,3609.97,361.5
2026-03-30 09:00:00+00:00,4571.3,967,3609.97,361.5
2026-03-30 10:00:00+00:00,4571.3,967,3609.97,361.5
2026-03-30 11:00:00+00:00,4571.3,967,3609.97,361.5
2026-03-30 12:00:00+00:00,5878.34,1189,3009.97,361.5
2026-03-30 13:00:00+00:00,5878.34,1189,3009.97,361.5
2026-03-30 14:00:00+00:00,5878.34,1189,3009.97,361.5
2026-03-30 15:00:00+00:00,1994.01,958,3769.0,380.0
2026-03-30 16:00:00+00:00,1994.01,958,3769.0,380.0
2026-03-30 17:00:00+00:00,1994.01,958,3769.0,380.0
2026-03-30 18:00:00+00:00,2901.7,964,2939.3,380.0
2026-03-30 19:00:00+00:00,2901.7,964,2939.3,380.0
2026-03-30 20:00:00+00:00,2901.7,964,2939.3,380.0
2026-03-30 21:00:00+00:00,3800.0,903,2799.97,380.0
2026-03-30 22:00:00+00:00,3800.0,903,2799.97,380.0
2026-03-30 23:00:00+00:00,3800.0,903,2799.97,380.0
2026-03-31 00:00:00+00:00,3343.1,801,2799.97,380.0
2026-03-31 01:00:00+00:00,3343.1,801,2799.97,380.0
2026-03-31 02:00:00+00:00,3343.1,801,2799.97,380.0
2026-03-31 03:00:00+00:00,3343.1,801,2799.97,380.0
2026-03-31 04:00:00+00:00,4500.0,1023,2989.97,380.0
2026-03-31 05:00:00+00:00,4500.0,1023,2989.97,380.0
2026-03-31 06:00:00+00:00,4500.0,1023,2989.97,380.0
2026-03-31 07:00:00+00:00,4500.0,1023,2989.97,380.0
2026-03-31 08:00:00+00:00,6035.0,958,3649.97,380.0
2026-03-31 09:00:00+00:00,6035.0,958,3649.97,380.0
2026-03-31 10:00:00+00:00,6035.0,958,3649.97,380.0
2026-03-31 11:00:00+00:00,6035.0,958,3649.97,380.0
2026-03-31 12:00:00+00:00,5039.0,1109,3049.97,380.0
2026-03-31 13:00:00+00:00,5039.0,1109,3049.97,380.0
2026-03-31 14:00:00+00:00,5039.0,1109,3049.97,380.0
2026-03-31 15:00:00+00:00,1071.01,962,2999.97,380.0
2026-03-31 16:00:00+00:00,1071.01,962,2999.97,380.0
2026-03-31 17:00:00+00:00,1071.01,962,2999.97,380.0
2026-03-31 18:00:00+00:00,2444.0,974,2899.97,380.0
2026-03-31 19:00:00+00:00,2444.0,974,2899.97,380.0
2026-03-31 20:00:00+00:00,2444.0,974,2899.97,380.0
2026-03-31 21:00:00+00:00,2033.3,915,2799.97,362.0
2026-03-31 22:00:00+00:00,2033.3,915,2799.97,362.0
2026-03-31 23:00:00+00:00,2033.3,915,2799.97,362.0
2026-04-01 00:00:00+00:00,2000.0,801,2799.97,362.0
2026-04-01 01:00:00+00:00,2000.0,801,2799.97,362.0
2026-04-01 02:00:00+00:00,2000.0,801,2799.97,362.0
2026-04-01 03:00:00+00:00,2000.0,801,2799.97,362.0
2026-04-01 04:00:00+00:00,5035.9,1016,2989.97,296.0
2026-04-01 05:00:00+00:00,5035.9,1016,2989.97,296.0
2026-04-01 06:00:00+00:00,5035.9,1016,2989.97,296.0
2026-04-01 07:00:00+00:00,5035.9,1016,2989.97,296.0
2026-04-01 08:00:00+00:00,8200.0,993,3649.97,296.0
2026-04-01 09:00:00+00:00,8200.0,993,3649.97,296.0
2026-04-01 10:00:00+00:00,8200.0,993,3649.97,296.0
2026-04-01 11:00:00+00:00,8200.0,993,3649.97,296.0
2026-04-01 12:00:00+00:00,5874.3,1122,3049.97,296.0
2026-04-01 13:00:00+00:00,5874.3,1122,3049.97,296.0
2026-04-01 14:00:00+00:00,5874.3,1122,3049.97,296.0
2026-04-01 15:00:00+00:00,3191.0,953,4092.0,362.0
2026-04-01 16:00:00+00:00,3191.0,953,4092.0,362.0
2026-04-01 17:00:00+00:00,3191.0,953,4092.0,362.0
2026-04-01 18:00:00+00:00,2885.0,940,3610.0,362.0
2026-04-01 19:00:00+00:00,2885.0,940,3610.0,362.0
2026-04-01 20:00:00+00:00,2885.0,940,3610.0,362.0
2026-04-01 21:00:00+00:00,5000.0,906,4576.01,308.5
2026-04-01 22:00:00+00:00,5000.0,906,4576.01,308.5
2026-04-01 23:00:00+00:00,5000.0,906,4576.01,308.5
2026-04-02 00:00:00+00:00,4221.0,807,4441.01,308.5
2026-04-02 01:00:00+00:00,4221.0,807,4441.01,308.5
2026-04-02 02:00:00+00:00,4221.0,807,4441.01,308.5
2026-04-02 03:00:00+00:00,4221.0,807,4441.01,308.5
2026-04-02 04:00:00+00:00,3682.13,1003,1827.2,242.5
2026-04-02 05:00:00+00:00,3682.13,1003,1827.2,242.5
2026-04-02 06:00:00+00:00,3682.13,1003,1827.2,242.5
2026-04-02 07:00:00+00:00,3682.13,1003,1827.2,242.5
2026-04-02 08:00:00+00:00,6499.0,950,2429.9,242.5
2026-04-02 09:00:00+00:00,6499.0,950,2429.9,242.5
2026-04-02 10:00:00+00:00,6499.0,950,2429.9,242.5
2026-04-02 11:00:00+00:00,6499.0,950,2429.9,242.5
2026-04-02 12:00:00+00:00,8200.0,1132,1758.6,242.5
2026-04-02 13:00:00+00:00,8200.0,1132,1758.6,242.5
2026-04-02 14:00:00+00:00,8200.0,1132,1758.6,242.5
2026-04-02 15:00:00+00:00,2000.0,951,4773.01,308.5
2026-04-02 16:00:00+00:00,2000.0,951,4773.01,308.5
2026-04-02 17:00:00+00:00,2000.0,951,4773.01,308.5
2026-04-02 18:00:00+00:00,3602.8,940,4066.01,308.5
2026-04-02 19:00:00+00:00,3602.8,940,4066.01,308.5
2026-04-02 20:00:00+00:00,3602.8,940,4066.01,308.5
2026-04-02 21:00:00+00:00,6500.0,914,5439.01,343.5
2026-04-02 22:00:00+00:00,6500.0,914,5439.01,343.5
2026-04-02 23:00:00+00:00,6500.0,914,5439.01,343.5
2026-04-03 00:00:00+00:00,6135.0,809,5519.01,343.5
2026-04-03 01:00:00+00:00,6135.0,809,5519.01,343.5
2026-04-03 02:00:00+00:00,6135.0,809,5519.01,343.5
2026-04-03 03:00:00+00:00,6135.0,809,5519.01,343.5
2026-04-03 04:00:00+00:00,8200.0,1136,3200.0,277.5
2026-04-03 05:00:00+00:00,8200.0,1136,3200.0,277.5
2026-04-03 06:00:00+00:00,8200.0,1136,3200.0,277.5
2026-04-03 07:00:00+00:00,8200.0,1136,3200.0,277.5
2026-04-03 08:00:00+00:00,6454.44,941,3200.0,277.5
2026-04-03 09:00:00+00:00,6454.44,941,3200.0,277.5
2026-04-03 10:00:00+00:00,6454.44,941,3200.0,277.5
2026-04-03 11:00:00+00:00,6454.44,941,3200.0,277.5
2026-04-03 12:00:00+00:00,8188.0,1147,3200.0,277.5
2026-04-03 13:00:00+00:00,8188.0,1147,3200.0,277.5
2026-04-03 14:00:00+00:00,8188.0,1147,3200.0,277.5
2026-04-03 15:00:00+00:00,2000.0,995,5434.01,343.5
2026-04-03 16:00:00+00:00,2000.0,995,5434.01,343.5
2026-04-03 17:00:00+00:00,2000.0,995,5434.01,343.5
2026-04-03 18:00:00+00:00,2000.0,963,5333.01,343.5
2026-04-03 19:00:00+00:00,2000.0,963,5333.01,343.5
2026-04-03 20:00:00+00:00,2000.0,963,5333.01,343.5
2026-04-03 21:00:00+00:00,3609.5,911,3699.97,277.5
2026-04-03 22:00:00+00:00,3609.5,911,3699.97,277.5
2026-04-03 23:00:00+00:00,3609.5,911,3699.97,277.5
2026-04-04 00:00:00+00:00,3448.83,803,3699.97,277.5
2026-04-04 01:00:00+00:00,3448.83,803,3699.97,277.5
2026-04-04 02:00:00+00:00,3448.83,803,3699.97,277.5
2026-04-04 03:00:00+00:00,3448.83,803,3699.97,277.5
2026-04-04 04:00:00+00:00,4776.3,931,3050.0,277.5
2026-04-04 05:00:00+00:00,4776.3,931,3050.0,277.5
2026-04-04 06:00:00+00:00,4776.3,931,3050.0,277.5
2026-04-04 07:00:00+00:00,4776.3,931,3050.0,277.5
2026-04-04 08:00:00+00:00,4140.0,920,3050.0,277.5
2026-04-04 09:00:00+00:00,4140.0,920,3050.0,277.5
2026-04-04 10:00:00+00:00,4140.0,920,3050.0,277.5
2026-04-04 11:00:00+00:00,4140.0,920,3050.0,277.5
2026-04-04 12:00:00+00:00,6604.52,1011,3050.0,277.5
2026-04-04 13:00:00+00:00,6604.52,1011,3050.0,277.5
2026-04-04 14:00:00+00:00,6604.52,1011,3050.0,277.5
2026-04-04 15:00:00+00:00,2696.0,970,2949.97,277.5
2026-04-04 16:00:00+00:00,2696.0,970,2949.97,277.5
2026-04-04 17:00:00+00:00,2696.0,970,2949.97,277.5
2026-04-04 18:00:00+00:00,2000.0,925,2849.97,277.5
2026-04-04 19:00:00+00:00,2000.0,925,2849.97,277.5
2026-04-04 20:00:00+00:00,2000.0,925,2849.97,277.5
2026-04-04 21:00:00+00:00,2750.0,863,3689.97,282.99
2026-04-04 22:00:00+00:00,2750.0,863,3689.97,282.99
2026-04-04 23:00:00+00:00,2750.0,863,3689.97,282.99
2026-04-05 00:00:00+00:00,2500.0,754,3689.97,282.99
2026-04-05 01:00:00+00:00,2500.0,754,3689.97,282.99
2026-04-05 02:00:00+00:00,2500.0,754,3689.97,282.99
2026-04-05 03:00:00+00:00,2500.0,754,3689.97,282.99
2026-04-05 04:00:00+00:00,2500.0,754,3689.97,282.99
2026-04-05 05:00:00+00:00,2000.0,813,2999.97,282.99
2026-04-05 06:00:00+00:00,2000.0,813,2999.97,282.99
2026-04-05 07:00:00+00:00,2000.0,813,2999.97,282.99
2026-04-05 08:00:00+00:00,2900.0,916,2999.97,282.99
2026-04-05 09:00:00+00:00,2900.0,916,2999.97,282.99
2026-04-05 10:00:00+00:00,2900.0,916,2999.97,282.99
2026-04-05 11:00:00+00:00,2900.0,916,2999.97,282.99
2026-04-05 12:00:00+00:00,3250.0,966,2999.97,282.99
2026-04-05 13:00:00+00:00,3250.0,966,2999.97,282.99
2026-04-05 14:00:00+00:00,3250.0,966,2999.97,282.99
2026-04-05 15:00:00+00:00,3250.0,955,2939.97,285.99
2026-04-05 16:00:00+00:00,3250.0,955,2939.97,285.99
2026-04-05 17:00:00+00:00,3250.0,955,2939.97,285.99
2026-04-05 18:00:00+00:00,2750.0,929,2839.97,285.99
2026-04-05 19:00:00+00:00,2750.0,929,2839.97,285.99
2026-04-05 20:00:00+00:00,2750.0,929,2839.97,285.99
2026-04-05 21:00:00+00:00,3520.0,926,3599.97,314.99
2026-04-05 22:00:00+00:00,3520.0,926,3599.97,314.99
2026-04-05 23:00:00+00:00,3520.0,926,3599.97,314.99
2026-04-06 00:00:00+00:00,2000.0,833,3599.97,314.99
2026-04-06 01:00:00+00:00,2000.0,833,3599.97,314.99
2026-04-06 02:00:00+00:00,2000.0,833,3599.97,314.99
2026-04-06 03:00:00+00:00,2000.0,833,3599.97,314.99
2026-04-06 04:00:00+00:00,6011.9,1010,2989.97,314.99
2026-04-06 05:00:00+00:00,6011.9,1010,2989.97,314.99
2026-04-06 06:00:00+00:00,6011.9,1010,2989.97,314.99
2026-04-06 07:00:00+00:00,6011.9,1010,2989.97,314.99
2026-04-06 08:00:00+00:00,2310.0,948,2989.97,314.99
2026-04-06 09:00:00+00:00,2310.0,948,2989.97,314.99
2026-04-06 10:00:00+00:00,2310.0,948,2989.97,314.99
2026-04-06 11:00:00+00:00,2310.0,948,2989.97,314.99
2026-04-06 12:00:00+00:00,7363.0,1113,2989.97,314.99
2026-04-06 13:00:00+00:00,7363.0,1113,2989.97,314.99
2026-04-06 14:00:00+00:00,7363.0,1113,2989.97,314.99
2026-04-06 15:00:00+00:00,4300.0,959,2929.97,322.49
2026-04-06 16:00:00+00:00,4300.0,959,2929.97,322.49
2026-04-06 17:00:00+00:00,4300.0,959,2929.97,322.49
2026-04-06 18:00:00+00:00,3100.0,959,2829.97,322.49
2026-04-06 19:00:00+00:00,3100.0,959,2829.97,322.49
2026-04-06 20:00:00+00:00,3100.0,959,2829.97,322.49
2026-04-06 21:00:00+00:00,2000.0,900,3579.97,333.49
2026-04-06 22:00:00+00:00,2000.0,900,3579.97,333.49
2026-04-06 23:00:00+00:00,2000.0,900,3579.97,333.49
2026-04-07 00:00:00+00:00,1000.0,803,3579.97,333.49
2026-04-07 01:00:00+00:00,1000.0,803,3579.97,333.49
2026-04-07 02:00:00+00:00,1000.0,803,3579.97,333.49
2026-04-07 03:00:00+00:00,1000.0,803,3579.97,333.49
2026-04-07 04:00:00+00:00,2405.1,1015,2969.97,333.49
2026-04-07 05:00:00+00:00,2405.1,1015,2969.97,333.49
2026-04-07 06:00:00+00:00,2405.1,1015,2969.97,333.49
2026-04-07 07:00:00+00:00,2405.1,1015,2969.97,333.49
2026-04-07 08:00:00+00:00,7933.0,974,2969.97,333.49
2026-04-07 09:00:00+00:00,7933.0,974,2969.97,333.49
2026-04-07 10:00:00+00:00,7933.0,974,2969.97,333.49
2026-04-07 11:00:00+00:00,7933.0,974,2969.97,333.49
2026-04-07 12:00:00+00:00,6999.0,1184,2969.97,333.49
2026-04-07 13:00:00+00:00,6999.0,1184,2969.97,333.49
2026-04-07 14:00:00+00:00,6999.0,1184,2969.97,333.49
2026-04-07 15:00:00+00:00,2433.3,968,2910.03,322.49
2026-04-07 16:00:00+00:00,2433.3,968,2910.03,322.49
2026-04-07 17:00:00+00:00,2433.3,968,2910.03,322.49
2026-04-07 18:00:00+00:00,2444.01,1005,2809.97,322.49
2026-04-07 19:00:00+00:00,2444.01,1005,2809.97,322.49
2026-04-07 20:00:00+00:00,2444.01,1005,2809.97,322.49
2026-04-07 21:00:00+00:00,2000.0,907,3579.97,333.49
2026-04-07 22:00:00+00:00,2000.0,907,3579.97,333.49
2026-04-07 23:00:00+00:00,2000.0,907,3579.97,333.49
2026-04-08 00:00:00+00:00,1000.0,802,3579.97,333.49
2026-04-08 01:00:00+00:00,1000.0,802,3579.97,333.49
2026-04-08 02:00:00+00:00,1000.0,802,3579.97,333.49
2026-04-08 03:00:00+00:00,1000.0,802,3579.97,333.49
2026-04-08 04:00:00+00:00,3250.0,1002,2969.97,333.49
2026-04-08 05:00:00+00:00,3250.0,1002,2969.97,333.49
2026-04-08 06:00:00+00:00,3250.0,1002,2969.97,333.49
2026-04-08 07:00:00+00:00,3250.0,1002,2969.97,333.49
2026-04-08 08:00:00+00:00,2340.0,954,2969.97,333.49
2026-04-08 09:00:00+00:00,2340.0,954,2969.97,333.49
2026-04-08 10:00:00+00:00,2340.0,954,2969.97,333.49
2026-04-08 11:00:00+00:00,2340.0,954,2969.97,333.49
2026-04-08 12:00:00+00:00,6000.0,1111,2969.97,333.49
2026-04-08 13:00:00+00:00,6000.0,1111,2969.97,333.49
2026-04-08 14:00:00+00:00,6000.0,1111,2969.97,333.49
2026-04-08 15:00:00+00:00,3144.01,985,3747.2,346.49
2026-04-08 16:00:00+00:00,3144.01,985,3747.2,346.49
2026-04-08 17:00:00+00:00,3144.01,985,3747.2,346.49
2026-04-08 18:00:00+00:00,3000.0,948,2809.97,346.49
2026-04-08 19:00:00+00:00,3000.0,948,2809.97,346.49
2026-04-08 20:00:00+00:00,3000.0,948,2809.97,346.49
2026-04-08 21:00:00+00:00,2000.0,941,5217.0,366.49
2026-04-08 22:00:00+00:00,2000.0,941,5217.0,366.49
2026-04-08 23:00:00+00:00,2000.0,941,5217.0,366.49
2026-04-09 00:00:00+00:00,888.0,803,6395.0,366.49
2026-04-09 01:00:00+00:00,888.0,803,6395.0,366.49
2026-04-09 02:00:00+00:00,888.0,803,6395.0,366.49
2026-04-09 03:00:00+00:00,888.0,803,6395.0,366.49
2026-04-09 04:00:00+00:00,6500.0,1005,2969.97,333.49
2026-04-09 05:00:00+00:00,6500.0,1005,2969.97,333.49
2026-04-09 06:00:00+00:00,6500.0,1005,2969.97,333.49
2026-04-09 07:00:00+00:00,6500.0,1005,2969.97,333.49
2026-04-09 08:00:00+00:00,4107.8,940,3299.97,333.49
2026-04-09 09:00:00+00:00,4107.8,940,3299.97,333.49
2026-04-09 10:00:00+00:00,4107.8,940,3299.97,333.49
2026-04-09 11:00:00+00:00,4107.8,940,3299.97,333.49
2026-04-09 12:00:00+00:00,6550.0,1130,4380.6,346.49
2026-04-09 13:00:00+00:00,6550.0,1130,4380.6,346.49
2026-04-09 14:00:00+00:00,6550.0,1130,4380.6,346.49
2026-04-09 15:00:00+00:00,3250.0,943,5684.0,379.49
2026-04-09 16:00:00+00:00,3250.0,943,5684.0,379.49
2026-04-09 17:00:00+00:00,3250.0,943,5684.0,379.49
2026-04-09 18:00:00+00:00,3250.0,947,5741.0,379.49
2026-04-09 19:00:00+00:00,3250.0,947,5741.0,379.49
2026-04-09 20:00:00+00:00,3250.0,947,5741.0,379.49
2026-04-09 21:00:00+00:00,1865.4,932,5214.0,391.49
2026-04-09 22:00:00+00:00,1865.4,932,5214.0,391.49
2026-04-09 23:00:00+00:00,1865.4,932,5214.0,391.49
2026-04-10 00:00:00+00:00,1346.6,804,6392.0,391.49
2026-04-10 01:00:00+00:00,1346.6,804,6392.0,391.49
2026-04-10 02:00:00+00:00,1346.6,804,6392.0,391.49
2026-04-10 03:00:00+00:00,1346.6,804,6392.0,391.49
2026-04-10 04:00:00+00:00,2367.5,1070,4523.9,358.49
2026-04-10 05:00:00+00:00,2367.5,1070,4523.9,358.49
2026-04-10 06:00:00+00:00,2367.5,1070,4523.9,358.49
2026-04-10 07:00:00+00:00,2367.5,1070,4523.9,358.49
2026-04-10 08:00:00+00:00,2936.4,962,3299.97,345.49
2026-04-10 09:00:00+00:00,2936.4,962,3299.97,345.49
2026-04-10 10:00:00+00:00,2936.4,962,3299.97,345.49
2026-04-10 11:00:00+00:00,2936.4,962,3299.97,345.49
2026-04-10 12:00:00+00:00,4000.0,1137,3757.6,358.49
2026-04-10 13:00:00+00:00,4000.0,1137,3757.6,358.49
2026-04-10 14:00:00+00:00,4000.0,1137,3757.6,358.49
2026-04-10 15:00:00+00:00,1625.0,980,4421.6,418.49
2026-04-10 16:00:00+00:00,1625.0,980,4421.6,418.49
2026-04-10 17:00:00+00:00,1625.0,980,4421.6,418.49
2026-04-10 18:00:00+00:00,2000.0,1003,3495.0,418.49
2026-04-10 19:00:00+00:00,2000.0,1003,3495.0,418.49
2026-04-10 20:00:00+00:00,2000.0,1003,3495.0,418.49
2026-04-10 21:00:00+00:00,1729.8,944,1750.0,409.49
2026-04-10 22:00:00+00:00,1729.8,944,1750.0,409.49
2026-04-10 23:00:00+00:00,1729.8,944,1750.0,409.49
2026-04-11 00:00:00+00:00,1329.2,809,6382.0,421.49
2026-04-11 01:00:00+00:00,1329.2,809,6382.0,421.49
2026-04-11 02:00:00+00:00,1329.2,809,6382.0,421.49
2026-04-11 03:00:00+00:00,1329.2,809,6382.0,421.49
2026-04-11 04:00:00+00:00,3888.0,904,3999.97,345.49
2026-04-11 05:00:00+00:00,3888.0,904,3999.97,345.49
2026-04-11 06:00:00+00:00,3888.0,904,3999.97,345.49
2026-04-11 07:00:00+00:00,3888.0,904,3999.97,345.49
2026-04-11 08:00:00+00:00,5232.9,958,3999.97,345.49
2026-04-11 09:00:00+00:00,5232.9,958,3999.97,345.49
2026-04-11 10:00:00+00:00,5232.9,958,3999.97,345.49
2026-04-11 11:00:00+00:00,5232.9,958,3999.97,345.49
2026-04-11 12:00:00+00:00,4390.0,1031,3999.97,345.49
2026-04-11 13:00:00+00:00,4390.0,1031,3999.97,345.49
2026-04-11 14:00:00+00:00,4390.0,1031,3999.97,345.49
